id,Fault Name,Slip Rate (mm/yr),Dip Angle (deg),Upper Depth (km),Lower Depth (km),"geometry (lon,lat)"
243,"Puysegur, 30km, 50% coupling; col: 36, row: 3",24.150585174560547,17.01730728149414,17.017120361328125,21.40703010559082,164.79383850097656,-48.67863464355469,17.017120361328125,164.73788452148438,-48.80777359008789,17.017120361328125
244,"Puysegur, 30km, 50% coupling; col: 36, row: 4",23.992490768432617,18.2535400390625,21.45081901550293,26.14915657043457,164.97097778320312,-48.73926544189453,21.45081901550293,164.9019775390625,-48.865657806396484,21.45081901550293
245,"Puysegur, 30km, 50% coupling; col: 37, row: 0",24.4948787689209,16.698448181152344,5.359591484069824,9.669610023498535,164.2652130126953,-48.625953674316406,5.359591484069824,164.19503784179688,-48.75191116333008,5.359591484069824
246,"Puysegur, 30km, 50% coupling; col: 37, row: 1",24.33159828186035,17.02884864807129,9.554422378540039,13.947219848632812,164.43414306640625,-48.690223693847656,9.554422378540039,164.3631134033203,-48.816017150878906,9.554422378540039
247,"Puysegur, 30km, 50% coupling; col: 37, row: 2",24.170774459838867,16.891517639160156,14.272090911865234,18.6304988861084,164.60354614257812,-48.753150939941406,14.272090911865234,164.52908325195312,-48.87812805175781,14.272090911865234
248,"Puysegur, 30km, 50% coupling; col: 37, row: 3",24.010011672973633,18.4803524017334,18.282222747802734,23.036914825439453,164.7831573486328,-48.815189361572266,18.282222747802734,164.6954345703125,-48.93642044067383,18.282222747802734
249,"Puysegur, 30km, 50% coupling; col: 38, row: 0",24.38840103149414,16.972389221191406,5.900720119476318,10.279382705688477,164.2066192626953,-48.75115203857422,5.900720119476318,164.1192169189453,-48.872352600097656,5.900720119476318
250,"Puysegur, 30km, 50% coupling; col: 38, row: 1",24.224384307861328,17.025110244750977,10.160937309265137,14.5527982711792,164.37559509277344,-48.815670013427734,10.160937309265137,164.2877655029297,-48.936798095703125,10.160937309265137
251,"Puysegur, 30km, 50% coupling; col: 38, row: 2",24.061439514160156,17.852338790893555,14.560534477233887,19.159008026123047,164.5459747314453,-48.87945556640625,14.560534477233887,164.4557647705078,-48.999881744384766,14.560534477233887
252,"Puysegur, 30km, 50% coupling; col: 38, row: 3",23.90056037902832,19.22342300415039,19.196996688842773,24.135786056518555,164.71957397460938,-48.94202423095703,19.196996688842773,164.62213134765625,-49.06005859375,19.196996688842773
253,"Puysegur, 30km, 50% coupling; col: 39, row: 0",24.305213928222656,17.14016342163086,5.552363395690918,9.973017692565918,164.10638427734375,-48.868919372558594,5.552363395690918,164.02073669433594,-48.9907112121582,5.552363395690918
254,"Puysegur, 30km, 50% coupling; col: 39, row: 1",24.139888763427734,17.020706176757812,9.833029747009277,14.22378921508789,164.27301025390625,-48.934120178222656,9.833029747009277,164.1903533935547,-49.056861877441406,9.833029747009277
255,"Puysegur, 30km, 50% coupling; col: 39, row: 2",23.976858139038086,18.551965713500977,14.394640922546387,19.167110443115234,164.4426727294922,-48.99785614013672,14.394640922546387,164.35809326171875,-49.120094299316406,14.394640922546387
256,"Puysegur, 30km, 50% coupling; col: 39, row: 3",23.81587028503418,19.650894165039062,19.440126419067383,24.48444938659668,164.6107635498047,-49.060630798339844,19.440126419067383,164.52426147460938,-49.18234634399414,19.440126419067383
257,"Puysegur, 30km, 50% coupling; col: 40, row: 0",24.21405601501465,17.18231201171875,5.4565019607543945,9.887699127197266,164.0047149658203,-48.99104309082031,5.4565019607543945,163.93162536621094,-49.116363525390625,5.4565019607543945
258,"Puysegur, 30km, 50% coupling; col: 40, row: 1",24.04816436767578,16.771223068237305,9.682393074035645,14.01065731048584,164.17161560058594,-49.05645751953125,9.682393074035645,164.10150146484375,-49.18256378173828,9.682393074035645
259,"Puysegur, 30km, 50% coupling; col: 40, row: 2",23.882308959960938,18.595808029174805,13.582677841186523,18.36602783203125,164.34202575683594,-49.12131881713867,13.582677841186523,164.27194213867188,-49.24748229980469,13.582677841186523
260,"Puysegur, 30km, 50% coupling; col: 41, row: 0",24.094457626342773,16.939790725708008,5.563796043395996,9.934294700622559,163.94009399414062,-49.12420654296875,5.563796043395996,163.87200927734375,-49.25077819824219,5.563796043395996
261,"Puysegur, 30km, 50% coupling; col: 41, row: 1",23.92833709716797,17.179304122924805,9.428566932678223,13.85901165008545,164.1132354736328,-49.188995361328125,9.428566932678223,164.04159545898438,-49.31476974487305,9.428566932678223
262,"Puysegur, 30km, 50% coupling; col: 41, row: 2",23.763402938842773,18.381807327270508,13.718503952026367,18.448720932006836,164.2850341796875,-49.253173828125,13.718503952026367,164.2106475830078,-49.378318786621094,13.718503952026367
263,"Puysegur, 30km, 50% coupling; col: 42, row: 0",23.99733543395996,16.97826385498047,5.3179426193237305,9.698076248168945,163.85887145996094,-49.248348236083984,5.3179426193237305,163.78982543945312,-49.37472152709961,5.3179426193237305
264,"Puysegur, 30km, 50% coupling; col: 42, row: 1",23.829477310180664,17.574241638183594,8.796610832214355,13.32573127746582,164.03338623046875,-49.31373596191406,8.796610832214355,163.96092224121094,-49.4393424987793,8.796610832214355
265,"Puysegur, 30km, 50% coupling; col: 42, row: 2",23.66645622253418,18.12742042541504,13.638533592224121,18.305503845214844,164.20310974121094,-49.37709045410156,13.638533592224121,164.12765502929688,-49.50199508666992,13.638533592224121
266,"Puysegur, 30km, 50% coupling; col: 43, row: 0",23.89350128173828,17.19446563720703,5.31962776184082,9.753864288330078,163.79287719726562,-49.3747673034668,5.31962776184082,163.7147216796875,-49.4988899230957,5.31962776184082
267,"Puysegur, 30km, 50% coupling; col: 43, row: 1",23.725265502929688,17.99744415283203,9.096001625061035,13.730620384216309,163.96449279785156,-49.44050216674805,9.096001625061035,163.88613891601562,-49.564632415771484,9.096001625061035
268,"Puysegur, 30km, 50% coupling; col: 44, row: 0",23.782455444335938,17.272464752197266,5.7662458419799805,10.219985961914062,163.73741149902344,-49.50429153442383,5.7662458419799805,163.6475372314453,-49.62506103515625,5.7662458419799805
269,"Puysegur, 30km, 50% coupling; col: 44, row: 1",23.614791870117188,18.020492553710938,9.974759101867676,14.615116119384766,163.90806579589844,-49.56972885131836,9.974759101867676,163.81813049316406,-49.690547943115234,9.974759101867676
270,"Puysegur, 30km, 50% coupling; col: 45, row: 0",23.689577102661133,17.78994369506836,5.918692111968994,10.501615524291992,163.65968322753906,-49.62750244140625,5.918692111968994,163.5628662109375,-49.746055603027344,5.918692111968994
